1,2,3
999,0.938877608,0.169641689
1000,1.450722623,1.873303787
1001,0.157271619,0.829703853
1002,2.82372437,0.451234257
1003,0.48573438,4.694670684
1004,0.176604683,2.675056644
1005,2.025514845,1.073743514
1006,0.936155999,0.300120045
1007,0.533447689,1.605149271
1008,0.617173994,1.361685937
1009,0.03651479,0.979888239
1010,3.943657521,0.792984109
1011,0.553438031,1.485230595
1012,0.373861901,0.766067802
1013,0.094103112,0.407294368
1014,0.530249858,0.4932471
1015,2.461235858,1.372053506
1016,0.209388633,2.04750402
1017,1.387968335,2.540032008
1018,1.932336419,1.785171569
1019,0.546077805,0.454631306
1020,0.413824406,1.216512236
1021,1.517685682,2.032264599
1022,2.090905422,0.400443351
1023,0.52075177,5.4137325
1024,0.503870437,0.423417192
1025,3.658396659,3.330500682
1026,1.39487577,2.155463832
1027,0.267140934,3.384006852
1028,0.986916637,1.650286962
1029,3.348767595,2.208399624
1030,1.740478996,0.862067926
1031,1.561235571,0.7322236
1032,0.273757481,1.723821116
1033,1.552304505,0.568828352
1034,3.965589181,0.493043848
1035,2.402552423,1.466359969
1036,2.393737138,1.021335687
1037,0.711822187,1.114416631
1038,0.068213576,1.511633664
1039,2.122771463,4.2298476
1040,1.579824972,1.523021713
1041,2.055776172,3.355322872
1042,0.148672211,1.497965097
1043,0.187949276,1.359826272
1044,0.519059098,0.755125534
1045,1.180684457,2.421924951
1046,2.599597125,1.553562558
1047,2.222226794,1.458008096
1048,0.301200647,1.574805634
1049,1.330044421,0.790754642
1050,1.623852628,3.772115711
1051,2.019954774,1.486366025
1052,1.976684469,1.463371346
1053,1.157606857,1.263104355
1054,1.512469423,3.011296241
1055,0.407202953,1.17341051
1056,0.504181355,1.496259848
1057,0.754979278,2.540220866
1058,2.085929594,1.273998239
1059,1.415348146,2.333860279
1060,1.99640797,1.145121367
1061,0.609625194,1.747734107
1062,2.223308592,0.231448933
1063,0.507344329,0.598105312
1064,0.536626774,0.392359184
1065,3.193771996,2.130105726
1066,0.265300999,0.420142553
1067,1.317804004,0.962762291
1068,0.967456166,0.684380037
1069,1.090186609,0.376934444
1070,1.234563407,1.119283521
1071,1.668865185,3.592426551
1072,1.333970425,2.241195081
1073,0.124904692,2.291856932
1074,3.646451688,0.239610588
1075,0.721002304,4.17669592
1076,0.272869095,0.791424316
1077,0.500882202,2.066469763
1078,1.378428696,1.09546502
1079,1.175254612,2.023453658
1080,0.849857355,2.721716593
1081,2.22972161,0.002755255
1082,0.87937289,0.412428796
1083,1.084181135,2.448842938
1084,0.594408142,3.380675888
1085,2.111309216,0.363700268
1086,0.670604021,0.120199857
1087,1.583842619,3.11319103
1088,4.852723928,2.163696895
1089,0.485196417,1.877842119
1090,1.378022157,1.90702285
1091,1.283513133,1.157297482
1092,2.083041788,0.680601963
1093,2.322444287,4.279499427
1094,2.072957322,0.296003477
1095,1.329334503,0.884329634
1096,0.930772193,1.130286058
1097,1.696529292,0.941786609
1098,3.602229864,1.657558451
1099,2.583458053,0.936204558
1100,1.639128331,0.021700516
1101,0.28872339,3.269042611
1102,2.398080479,0.807957409
1103,2.402892717,2.019973119
1104,0.494747502,0.804189688
1105,0.825969108,0.792048053
1106,2.088598751,2.478096235
1107,2.317370986,2.509942419
1108,2.728652926,2.738928313
1109,0.778994359,0.637063547
1110,5.975032091,0.829742604
1111,0.499919652,0.642336781
1112,1.927579162,0.070994754
1113,1.384912999,2.295848488
1114,2.449576793,1.373389117
1115,2.361152461,1.056803639
1116,1.575929644,1.184093819
1117,4.498233887,3.598690425
1118,0.155023844,1.901167356
1119,3.730617456,0.733581791
1120,0.38324912,0.379942971
1121,2.687877436,4.220816518
1122,1.240914396,1.258017335
1123,1.97530185,0.148919043
1124,4.84440481,1.635109497
1125,1.057962295,0.248017513
1126,0.012767581,1.84302722
1127,0.819889002,2.35346329
1128,1.026338398,0.071890632
1129,0.02014636,0.690641911
1130,1.203124977,1.887092813
1131,0.432693567,4.792885509
1132,1.533989948,3.797470264
1133,1.194072842,1.709236632
1134,0.633935976,1.643720896
1135,2.77831595,0.401484536
1136,0.013717782,0.116183901
1137,1.383927423,0.930352548
1138,2.4691398,0.795279218
1139,1.233413202,0.64103924
1140,0.097817579,1.749790873
1141,2.375613934,1.040194121
1142,0.773108074,3.642106501
1143,1.328124075,0.4626992
1144,1.215310565,0.988645286
1145,1.681674893,1.712904271
1146,4.120193403,1.749556125
1147,4.264394965,2.038458624
1148,3.263620871,2.120195132
1149,1.079383302,1.350370629
1150,1.819744396,1.174085697
1151,2.852332903,0.297597329
1152,1.250977228,4.182937814
1153,2.154830114,1.79358716
1154,0.874896299,0.011822651
1155,2.771410565,1.084593023
1156,0.201485353,0.964008331
1157,0.107725382,1.736155689
1158,0.024337754,2.21590944
1159,0.494946241,1.53767335
1160,1.601266871,0.984489123
1161,0.854419598,0.216672266
1162,2.779673126,1.913361054
1163,2.34425727,4.028971635
1164,2.320640814,2.170683069
1165,0.791566524,0.472792896
1166,1.346614238,1.262771123
1167,0.9224065,2.287546768
1168,3.951103956,0.041957142
1169,0.661481765,0.172530044
1170,3.42702015,1.288880547
1171,2.177589268,1.45974461
1172,2.480182814,1.328741336
1173,0.829707742,1.060489829
1174,2.430002066,1.181757258
1175,0.087577087,0.274182776
1176,0.910043088,0.345996079
1177,2.123387247,1.689084779
1178,1.432987534,2.726885322
1179,0.630582669,1.499173573
1180,0.605335244,0.354981746
1181,0.867926694,3.132131769
1182,2.355510963,2.571989098
1183,1.176587299,2.578443532
1184,2.303770321,1.878451438
1185,1.722888383,1.183176285
1186,0.849494925,0.231710566
1187,0.89431681,0.988589157
1188,3.489910334,3.710016895
1189,1.102580575,2.189710044
1190,3.30525532,0.365827922
1191,2.9184276,1.996235656
1192,1.992301632,1.20986274
1193,1.022152515,2.653267827
1194,2.299673543,1.438376679
1195,4.323395557,0.480858513
1196,0.420469081,1.279853687
1197,1.126977102,1.051732995
1198,1.858872886,1.733860347
1199,1.030414366,0.383283703
1200,3.523716271,2.087445386
1201,2.635308084,2.320476019
1202,2.336503631,0.405097474
1203,1.328020928,3.509870459
1204,1.423881415,1.866378319
1205,2.946805148,2.161907387
1206,1.651094485,0.265407463
1207,1.078988835,1.748098959
1208,2.812213006,1.697845913
1209,1.87053341,1.335990399
1210,0.016624055,0.380198042
1211,3.059858261,1.133093422
1212,1.973276897,3.830499332
1213,4.081602285,0.571111907
1214,0.040472361,1.633222097
1215,3.776619209,1.224557653
1216,1.71842717,1.920208606
1217,2.059686286,0.513075523
1218,2.960961276,4.550052075
1219,0.90151318,1.116781544
1220,1.731713371,2.932460947
1221,1.380462942,0.521432155
1222,0.184781986,3.970656444
1223,1.348680321,0.733837122
1224,0.142194958,2.816123497
1225,0.672324516,0.929959678
1226,1.915729823,0.437225779
1227,0.916952492,0.950611853
1228,1.127844829,2.29010015
1229,0.694747655,0.605128177
1230,0.039847297,1.506390608
1231,1.745322249,2.979970538
1232,3.086025191,1.985625219
1233,1.222419169,1.389613283
1234,0.799312628,0.027818577
1235,0.573690472,0.240441492
1236,0.585948605,1.273267029
1237,0.955259491,3.638161922
1238,2.601054797,1.696679966
1239,0.571189234,1.670900685
1240,0.025455217,1.54019034
1241,0.699298705,0.565163514
1242,1.661675826,2.046503062
1243,0.276731342,2.278335701
1244,2.134249264,4.316107365
1245,0.457311446,3.74091318
1246,1.920036138,1.658976355
1247,0.376061069,0.944397578
1248,0.014502253,3.911690589
1249,2.29930865,0.674636026
1250,0.846645044,0.866248542
1251,0.989788471,2.00410858
1252,1.691573425,1.014614988
1253,1.977540726,1.432926526
1254,1.875792192,1.548049772
1255,1.081854865,0.947188196
1256,1.718534577,1.715347991
1257,2.186548032,1.287817093
1258,0.08325034,1.301996952
1259,1.356587075,0.447687407
1260,0.350767863,2.516610427
1261,1.268523832,0.161453626
1262,1.903819259,0.458505471
1263,0.86125944,2.129218232
1264,3.002992312,0.326187401
1265,2.186339974,3.293704363
1266,2.010945208,1.426565514
1267,0.817709484,1.493044393
1268,0.736699243,1.878103249
1269,1.944559537,0.635648398
1270,0.901584956,1.320374539
1271,3.786768158,0.531810496
1272,2.213827189,0.49830037
1273,0.484936955,1.15217196
1274,2.441313809,0.394177372
1275,2.51319338,0.999477062
1276,1.217368234,0.611835413
1277,0.658433094,4.707898013
1278,0.154440024,0.842672891
1279,2.139997149,4.762105051
1280,0.660387288,1.101667994
1281,0.782699379,2.636618844
1282,0.274733331,0.92379833
1283,2.594520508,4.535126756
1284,3.050894999,0.239950825
1285,1.169834796,1.054397188
1286,0.039004099,2.903122082
1287,3.390552063,0.499184306
1288,3.283619299,4.398594315
1289,0.01470134,0.229602073
1290,1.162631368,3.757613934
1291,0.670873929,3.621538116
1292,0.012012285,0.23876556
1293,2.011664555,1.083072712
1294,1.697843453,1.791843659
1295,3.623725614,1.644889165
1296,0.837544948,0.331564762
1297,0.452409766,3.783231608
1298,1.994174886,0.288780681
1299,1.900971954,2.560957529
1300,1.231843963,1.3908781
1301,4.123221797,1.651736417
1302,2.134748761,0.93988232
1303,0.7939203,1.077424572
1304,0.167979347,1.889034675
1305,4.772980861,0.872814889
1306,3.1784092,1.02202272
1307,2.388876578,0.781842815
1308,1.931708639,2.631425807
1309,2.027306782,0.164734466
1310,0.014043122,2.205075892
1311,3.493788147,1.059958508
1312,1.529316672,1.159577348
1313,2.232346534,3.122776695
1314,5.015906139,1.95026027
1315,1.234059761,1.139762237
1316,1.103704396,4.586476712
1317,3.014388264,4.78493703
1318,2.918443665,1.02065579
1319,0.302594477,1.757761893
1320,0.647326963,0.64468665
1321,1.089622932,2.942217471
1322,0.789395132,0.504416755
1323,0.2439256,1.603227712
1324,0.629956933,0.855606579
1325,0.082982561,1.373660198
1326,1.921797887,0.541022235
1327,2.536514596,2.35282862
1328,1.096152189,0.615714494
1329,0.06247884,1.271620546
1330,0.640770677,0.811545361
1331,0.400189099,2.281646442
1332,0.519095639,0.493767485
1333,2.407744705,1.345064529
1334,0.247331687,0.114349188
1335,2.537192398,3.907692055
1336,0.750173032,1.68756926
1337,1.036466443,1.128941571
1338,2.385352947,2.36724487
1339,0.612499007,3.35327247
1340,0.862279796,1.644646864
1341,2.181629694,3.755985414
1342,0.257279469,0.002860688
1343,1.581262212,0.391676863
1344,1.298299673,1.731139248
1345,1.432668501,1.698882762
1346,1.831239457,1.393026634
1347,0.58065937,0.23151612
1348,1.248664438,1.05387307
1349,1.087502111,0.680040821
1350,3.260504769,0.694013621
1351,2.007090072,1.519470292
1352,2.805144564,1.256288782
1353,2.342518691,0.083350345
1354,3.75466964,4.385206001
1355,0.87585013,2.291565605
1356,2.958601112,0.374302453
1357,2.456040325,1.16944663
1358,0.952033089,2.865698687
1359,2.28004505,0.289802921
1360,4.773874748,1.035044745
1361,1.697747885,0.923047698
1362,1.935533161,3.745574562
1363,1.948034077,0.77565168
1364,0.622360659,0.340328394
1365,1.973096645,1.731856779
1366,3.625722015,1.934084861
1367,0.891503421,0.187717536
1368,1.640814666,1.356935864
1369,1.924949416,4.010810835
1370,0.428496654,3.625677215
1371,1.30519034,0.085791203
1372,0.856775615,1.192705203
1373,1.900009575,2.802710724
1374,3.640829808,2.977709023
1375,1.682198967,0.568254915
1376,1.421936795,2.54087551
1377,0.900717148,0.092367657
1378,0.304165601,1.800142634
1379,1.976207115,0.185541861
1380,2.02135118,0.352765413
1381,6.406366899,2.752346865
1382,0.611014297,1.7902868
1383,0.475240896,1.833409034
1384,0.383466464,0.215160408
1385,1.141501198,1.137949441
1386,0.53656393,6.00074762
1387,1.557551355,3.281757793
1388,2.288029933,1.430545144
1389,3.607746491,0.7596948
1390,3.812940846,0.537230863
1391,0.56400951,0.138908145
1392,0.564728797,0.27786243
1393,1.051433002,0.581777586
1394,2.584093963,2.18063284
1395,0.600361272,2.856168515
1396,0.196278829,3.868595646
1397,1.355007604,2.279671584
1398,0.933991398,2.002431649
1399,3.0364109,1.309048372
1400,1.11514795,0.174716415
1401,5.640919787,0.607573234
1402,0.0263814,0.873745169
1403,0.233341919,3.440811332
1404,2.8347554,1.501866478
1405,0.251730534,0.242135936
1406,0.21657671,4.102544698
1407,1.345353371,1.095134402
1408,1.387502391,1.1401394
1409,2.338410524,1.465258549
1410,5.221850842,1.645177221
1411,5.478006479,0.98187351
1412,0.736572868,2.541001183
1413,1.308431995,1.099271177
1414,2.343689657,1.701510486
1415,0.430053269,0.849200934
1416,4.014325899,1.640122355
1417,0.572112894,0.165089865
1418,0.584732717,1.159162626
1419,0.164226547,0.583471104
1420,1.304399956,5.032275009
1421,0.299703192,1.447338842
1422,1.134728217,0.653594639
1423,1.592092301,2.88341063
1424,1.544774358,1.97943997
1425,1.392498928,0.86044019
1426,1.692354408,0.019196062
1427,2.471983149,0.331150999
1428,0.723747234,0.4138458
1429,0.279036417,2.126959187
1430,1.558994888,0.694853679
1431,0.763225004,1.564029161
1432,0.536507818,0.015771449
1433,2.67798499,3.759882841
1434,0.498658297,1.678165346
1435,1.802742024,0.166321146
1436,0.392686796,2.060632427
1437,1.577301741,0.531633641
1438,2.723801138,2.197493957
1439,0.012611205,0.348714561
1440,2.114708904,1.743470154
1441,1.215944463,2.299728908
1442,1.199109204,3.509047791
1443,1.043538286,2.28963161
1444,1.321338737,0.649023483
1445,1.662117691,2.818372854
1446,1.119800779,4.1513682
1447,2.100651682,0.794846991
1448,0.241450871,0.929941054
1449,1.018401924,1.233883416
1450,1.739681535,1.471867283
1451,2.20545334,1.373721568
1452,2.741078107,2.681437136
1453,2.903713423,1.417610117
1454,0.604531522,0.320515662
1455,3.72971713,1.725102309
1456,0.732490841,0.570898581
1457,0.529114227,0.165976847
1458,1.870198395,4.994460268
1459,1.712465209,2.06480803
1460,2.215098167,1.099341276
1461,0.078270684,3.017376222
1462,0.48916867,0.047704022
1463,1.046010753,3.7445293
1464,0.558544921,1.094607787
1465,4.346642086,2.387882507
1466,3.255656007,0.91947721
1467,0.545407452,0.888125048
1468,1.710591444,3.071098533
1469,1.046899352,4.222513171
1470,3.5614343,1.507359479
1471,3.143162816,0.251827702
1472,1.05195649,2.570055123
1473,3.310218995,0.950285967
1474,0.393496853,1.41741401
1475,1.445076505,0.348966883
1476,1.803309978,0.516003276
1477,2.055093158,3.216932426
1478,2.509913516,0.71684476
1479,1.382872746,0.276894927
1480,0.864222815,0.896603189
1481,1.40752161,2.415863829
1482,0.00094389,1.70223388
1483,1.627523636,2.106550746
1484,0.211176942,0.986491436
1485,0.262417635,1.927031161
1486,2.713947758,0.010542628
1487,2.55634903,1.124421914
1488,2.683480115,0.765732142
1489,1.79013844,2.883487577
1490,0.61594357,0.186891461
1491,1.689473463,1.854257153
1492,0.907105198,2.208105266
1493,4.235595625,2.07485138
1494,1.692262221,0.355875195
1495,0.804016253,1.049833812
1496,0.95251538,1.053246889
1497,3.166009656,0.955332813
1498,1.529402886,1.294881014
1499,1.349722145,0.925788353
1500,1.359602279,0.73903242
1501,0.687982091,0.13509323
1502,0.822159744,2.600520387
1503,0.31888869,2.087622025
1504,5.489663623,0.879753802
1505,1.554355711,0.207133256
1506,0.352827964,0.855003209
1507,0.426967499,3.72667673
1508,4.582008035,0.690927205
1509,3.104959013,0.992530811
1510,1.162866125,3.812648457
1511,0.295590224,0.091148246
1512,0.251274555,1.685524812
1513,1.349069943,1.627617898
1514,0.186560062,1.546280104
1515,3.137630759,1.297003108
1516,6.690120852,3.556306853
1517,0.611750562,0.783005666
1518,0.896425941,0.896117974
1519,0.071962032,1.357145696
1520,1.776323012,0.804213713
1521,1.275379374,2.951184115
1522,1.287782301,1.492749582
1523,1.732434919,6.58158967
1524,1.724106427,0.975230087
1525,3.945367156,2.755472833
1526,2.221697176,0.248378179
1527,3.324922798,1.048337417
1528,0.818581195,0.859941751
1529,0.084068452,1.589783821
1530,0.313170015,2.375774774
1531,0.374167799,1.423500807
1532,2.171749388,1.668019523
1533,0.200807954,3.190807158
1534,2.890898,4.211847518
1535,1.14170069,1.534707638
1536,0.391195274,1.70864626
1537,1.419314255,0.214028072
1538,4.410059378,1.437497219
1539,1.781396019,0.703957281
1540,1.75629689,0.361276245
1541,0.137275091,2.441075309
1542,0.30846855,0.425289983
1543,0.302232926,4.270979121
1544,0.03819287,0.159648836
1545,3.764848574,1.790684778
1546,1.878796896,3.183011099
1547,0.320054345,1.937766854
1548,2.636565355,4.309901985
1549,0.737614858,1.136551861
1550,2.709564347,1.213736561
1551,3.641300837,3.239216105
1552,0.19649934,1.534853325
1553,1.228133935,0.27837412
1554,1.965921761,1.957837818
1555,0.14167752,2.182866219
1556,1.378301277,3.005818132
1557,4.485781856,0.014330887
1558,0.545592892,2.922679324
1559,0.355180666,0.203809685
1560,2.175526467,1.626535119
1561,0.643727274,3.769538253
1562,2.166382684,0.382873169
1563,1.87187485,0.233304283
1564,1.90927208,0.708220592
1565,2.454488203,1.348133004
1566,0.990589687,1.035741539
1567,1.797084083,0.608841703
1568,3.031603037,0.264598612
1569,1.012602773,2.727092843
1570,2.23135495,0.428671621
1571,1.263709201,0.737538524
1572,1.335693346,0.421772162
1573,2.920663662,0.844614718
1574,0.819937172,2.099952592
1575,3.334510251,1.644267792
1576,0.912526447,1.044129222
1577,0.174429745,2.18701128
1578,0.505869555,2.694797082
1579,1.636973977,1.899129808
1580,1.304343785,0.253234025
1581,0.762014747,0.424922931
1582,1.391706334,2.04678943
1583,0.719576826,2.892404685
1584,1.76394482,0.757945663
1585,0.997314636,0.824560065
1586,2.124655299,1.225896844
1587,1.601936674,0.622693926
1588,0.556039413,1.536527667
1589,1.668209099,2.418871803
1590,0.666806943,4.500285118
1591,1.159376003,1.084005226
1592,3.474747318,1.107404398
1593,2.954991278,0.35585294
1594,0.13523851,0.675897156
1595,3.191597254,0.373525228
1596,1.44380442,0.129617681
1597,2.362357983,0.614849067
1598,3.12002204,2.34091601
1599,1.193985973,1.337803989
1600,0.512556665,0.224109975
1601,0.206921606,4.496400618
1602,1.157294506,1.903769621
1603,0.973113587,1.73937544
1604,0.158511577,1.669925805
1605,0.956779845,0.901276668
1606,0.574591329,1.472058748
1607,0.330536143,1.096622607
1608,1.16745157,2.279614271
1609,0.886518631,1.382907628
1610,0.261997614,1.733065504
1611,1.304767554,0.02806019
1612,0.401202317,0.211018171
1613,0.11574871,1.427963833
1614,2.381829104,1.622296395
1615,0.142934544,0.306921063
1616,0.976514707,0.795726716
1617,1.178035668,0.089909769
1618,1.432273624,2.179728833
1619,1.326311069,0.418638058
1620,0.059905609,1.003219622
1621,2.325543593,1.357305616
1622,1.356609903,0.773714716
1623,1.863796993,2.746752556
1624,0.518675659,1.339718079
1625,2.712530522,2.789550376
1626,0.088282789,0.014226593
1627,0.368318614,0.111173771
1628,0.480232642,0.778169235
1629,0.300843482,5.570704788
1630,0.12967649,0.081289362
1631,5.313589471,1.654369357
1632,2.81133353,0.860926661
1633,0.601872843,0.692791576
1634,0.076260582,0.038540826
1635,1.333447032,0.26797796
1636,2.216978502,0.698037033
1637,4.220335603,1.735699633
1638,1.423864087,0.329041303
1639,1.589367852,0.396556169
1640,0.388153179,1.141376685
1641,0.958799244,1.450625237
1642,0.944221491,0.164773185
1643,1.806232668,0.420821189
1644,2.214505264,2.424170076
1645,0.376422517,0.511875344
1646,0.320942831,4.124307629
1647,1.484154595,0.627531721
1648,1.056632045,0.393910505
1649,2.923907124,0.18191195
1650,2.068321741,1.7498196
1651,0.22295899,0.280608935
1652,2.931423863,1.486790372
1653,0.119942585,0.432874321
1654,1.924684143,0.481092628
1655,0.764802758,4.278191647
1656,0.590906246,1.095274463
1657,0.812333013,1.952018702
1658,0.377567852,1.11819649
1659,1.732679632,1.363677609
1660,1.903400165,1.651173672
1661,1.05570719,2.834228703
1662,1.765917386,0.526684615
1663,0.534013371,2.467902511
1664,1.643260255,1.59531914
1665,0.01556201,0.321166939
1666,2.136025711,0.333469256
1667,1.599308964,1.558785921
1668,1.464340336,1.403805059
1669,0.775367601,3.098895429
1670,0.977108456,1.196740254
1671,1.528733949,0.673736027
1672,1.730349844,3.716296128
1673,2.482187534,0.887877764
1674,1.132557682,0.462099742
1675,2.268907808,3.505175135
1676,0.100806263,1.258506747
1677,3.864325886,1.528950388
1678,0.72423927,0.148748096
1679,0.905159053,2.074056748
1680,1.233481018,0.751056508
1681,0.184275415,2.271774612
1682,2.910313173,1.220594196
1683,2.943750787,1.58772748
1684,1.522109239,1.933985283
1685,0.563295088,1.936232168
1686,0.901134943,0.377960767
1687,0.863019433,2.576325546
1688,1.157777804,3.46858723
1689,1.84871396,0.771557181
1690,2.90526036,0.719297403
1691,2.944317486,0.902396687
1692,1.007917269,2.453876514
1693,2.903089898,0.748370271
1694,3.493468787,0.272104829
1695,1.352048831,2.032350103
1696,3.171425757,0.640241317
1697,0.349986515,0.969952956
1698,0.948964754,1.561852962
1699,2.178706038,0.534049957
1700,3.093060149,0.688873446
1701,0.28420695,1.382649877
1702,5.646383381,1.882073215
1703,1.318353125,3.237418336
1704,2.301197572,0.754344279
1705,0.455101465,3.034452514
1706,1.752066684,1.227673321
1707,0.522224741,0.652557389
1708,2.855780853,0.559337297
1709,1.753659352,0.616882014
1710,1.4822705,2.75378867
1711,3.297118481,1.641638779
1712,2.295866617,2.464032657
1713,2.707224804,1.601124108
1714,1.732414015,0.26666123
1715,0.567059849,1.696033478
1716,0.644190014,3.054138276
1717,0.083671114,0.478028949
1718,1.657334258,1.311311117
1719,2.876533471,2.882160169
1720,1.800419707,2.447155549
1721,2.427139255,2.743146104
1722,2.635032117,1.376808829
1723,0.084006117,0.501948566
1724,0.347166548,0.710222262
1725,0.778135183,1.626063677
1726,3.642606569,2.800658788
1727,1.130616221,1.474431147
1728,1.19105042,1.427188765
1729,1.329337218,0.545296919
1730,1.365818462,2.694611577
1731,1.416978198,0.450989192
1732,4.400680991,1.227355865
1733,1.133311318,0.627670705
1734,0.628065235,1.461070961
1735,1.454012317,2.158847792
1736,0.837398282,2.654211656
1737,2.169891131,0.685489379
1738,0.949496271,0.645308802
1739,1.18433347,4.517628321
1740,0.332102466,2.729037671
1741,0.118699526,0.245056845
1742,0.81374662,1.965449391
1743,0.562269191,0.946573972
1744,1.801161364,0.692103901
1745,0.180991023,0.811598539
1746,3.437589995,0.427804198
1747,0.168525603,0.640846881
1748,0.768083177,1.040615566
1749,2.065320261,3.222701167
1750,1.498692203,0.090428758
1751,2.818993177,1.050634051
1752,1.899154101,3.334811313
1753,0.184761262,3.141016491
1754,0.860682229,4.311208077
1755,0.743543311,1.028851975
1756,2.160043171,0.505209918
1757,1.229794676,0.216692607
1758,0.0000303,0.229904137
1759,0.67528653,0.165078614
1760,0.904085707,1.592800617
1761,2.159711414,3.023537007
1762,0.780607384,1.638585264
1763,2.49522748,2.059803393
1764,0.398912387,1.223061144
1765,1.093651318,0.901945521
1766,3.129467133,0.198630605
1767,0.609021985,3.305067132
1768,2.599170493,0.705252882
1769,1.38234619,0.174923547
1770,2.553666714,1.189054633
1771,1.446351236,1.505439194
1772,1.749403452,5.746383673
1773,3.144184965,0.606541561
1774,2.26486617,0.286662556
1775,2.754221727,1.193749683
1776,0.633414505,2.706731879
1777,0.812168213,0.026105061
1778,3.342110185,2.15702522
1779,1.426836438,2.892326756
1780,1.453799616,1.512572964
1781,2.603118161,1.954613579
1782,3.668630309,0.705968347
1783,3.087608655,1.328291832
1784,1.749567663,0.377207917
1785,1.293642332,2.039582224
1786,1.564766577,0.375636939
1787,2.372862731,0.951742988
1788,1.523458153,2.410580832
1789,2.073199792,0.370725342
1790,0.055567262,1.130158316
1791,0.629889769,1.40065126
1792,0.590261086,0.744093853
1793,1.796353791,0.549110453
1794,0.85260778,2.40937677
1795,0.268286702,0.744817567
1796,1.184985961,1.037630307
1797,0.577812886,5.058679438
1798,0.85790198,0.369363695
1799,1.622327961,2.266139387
1800,0.570273135,1.509437907
1801,4.844429971,2.435424135
1802,4.709908013,2.920319216
1803,0.422640191,2.981419229
1804,2.631879211,0.289642541
1805,3.491398596,1.113868558
1806,1.171204547,0.170186748
1807,0.592633699,1.984234579
1808,3.228958413,0.813326753
1809,0.015645702,1.136847008
1810,2.095970857,1.884574835
1811,0.402776741,0.484443424
1812,0.588238701,0.86468792
1813,2.395721065,0.060025865
1814,1.640054852,1.4954805
1815,2.025548821,0.452052732
1816,0.615630396,1.958213438
1817,0.096121898,1.553952786
1818,5.329697266,0.522491421
1819,0.399979573,0.354591204
1820,2.012448109,2.135046306
1821,1.49178545,1.188029602
1822,0.622759391,4.196352643
1823,0.76823923,3.839826193
1824,0.042574321,1.537303233
1825,1.828841706,1.61287823
1826,0.578710728,3.790416262
1827,2.17143107,1.444247582
1828,0.575421766,0.635324557
1829,4.09003254,1.77797046
1830,2.479637449,1.367815945
1831,0.956354026,0.990503736
1832,3.275164357,3.916601681
1833,3.488959873,2.41981684
1834,1.526079711,0.024294419
1835,3.357510653,0.067642937
1836,0.359776153,1.163192596
1837,1.855433252,2.330856446
1838,3.736978253,1.246626967
1839,0.477685771,1.876548629
1840,1.943168085,2.81966909
1841,0.824669522,1.831780263
1842,1.812728058,0.137401701
1843,1.977901743,1.338099941
1844,1.329625793,0.724636342
1845,2.581937119,1.267016491
1846,1.359289136,0.741524097
1847,2.479433123,1.202742852
1848,5.275272046,1.751068011
1849,0.416286114,1.352423646
1850,0.992408851,2.061264485
1851,1.04780754,0.12558506
1852,1.445901284,2.705077705
1853,1.205504909,2.423058106
1854,3.470067658,0.9833098
1855,1.670067081,1.876464913
1856,1.791703463,1.333415314
1857,1.87774551,1.369189108
1858,0.303611227,2.976361812
1859,3.342037409,2.284113032
1860,0.734629309,0.876739738
1861,0.031080427,0.643967906
1862,0.249423487,0.80950236
1863,1.035101657,1.912124879
1864,0.461166435,4.701976672
1865,0.108759953,1.945531991
1866,2.496917867,0.203405436
1867,1.387488079,1.920004138
1868,1.654510119,1.349556441
1869,0.127173049,1.222183036
1870,2.319430963,0.644981353
1871,2.964773899,0.187183233
1872,1.220268937,1.813114807
1873,1.964746194,1.505150157
1874,4.853268227,2.793570585
1875,0.725286868,1.136469159
1876,1.38504694,0.094555188
1877,1.077682621,0.556638881
1878,1.990189724,2.16206252
1879,2.615956496,0.921263421
1880,2.964325412,0.634887432
1881,0.499743859,1.13807292
1882,0.385290798,0.429850651
1883,3.566781504,2.148825052
1884,2.751081375,1.27252164
1885,1.741838535,0.505490404
1886,1.596484485,1.274306977
1887,0.805783921,1.743926938
1888,0.846490117,0.291283008
1889,1.483209105,0.383226712
1890,1.107300303,0.928860719
1891,0.594158538,0.134960924
1892,1.256666174,3.536869475
1893,1.45753581,1.088101774
1894,0.562616761,1.591100181
1895,0.320493374,1.188782253
1896,2.72714668,0.44895901
1897,1.006591786,0.906543371
1898,1.06419107,0.055564833
1899,3.660747197,4.135668229
1900,1.368457614,3.336679459
1901,2.047870408,4.873519219
1902,3.051751378,2.011781356
1903,3.09594744,1.789665222
1904,3.299296698,1.794590398
1905,1.291458924,1.672009269
1906,0.538071195,2.58376704
1907,0.427541853,0.310592109
1908,0.763598426,1.429125238
1909,1.411866768,0.131127739
1910,3.375176944,0.866270381
1911,1.234220685,0.242813913
1912,0.840498017,2.306951472
1913,1.574285217,0.745976125
1914,2.473157541,4.475833681
1915,0.953475721,0.61583338
1916,0.093939404,0.13987119
1917,0.500907293,1.515588341
1918,0.585695101,0.9056982
1919,0.694597469,5.343076463
1920,0.808597416,2.067359276
1921,3.381068968,2.62175816
1922,1.457466741,0.466283976
1923,2.125665712,0.376316972
1924,0.87236632,0.173314327
1925,0.074265153,0.922034021
1926,0.919370768,3.102986782
1927,2.513610772,0.508219391
1928,3.491090174,2.459008699
1929,1.378677838,0.342359065
1930,0.888573941,2.706129366
1931,2.405653269,1.587522593
